Customer_ID,Recency,Frequency,Monetary,Profit,Avg_Order_Value,R_Score,F_Score,M_Score,RFM_Score,Segment,Cluster
LW-169904,34,6,3232,662.8339,293.8181818181818,4,4,4,444,Champions,0
LW-171251,526,1,529,-176.19,529.0,1,1,1,111,Lost_Customers,2
LW-171252,56,9,2329,120.561,166.35714285714286,4,5,3,453,Loyal_Customers,1
LW-171253,42,3,1252,381.048,208.66666666666666,4,2,2,422,Potential_Loyalists,0
LW-171254,206,3,1259,192.6312,251.8,2,2,2,222,Needs_Attention,0
LW-172151,44,8,2914,-296.60999999999996,208.14285714285714,4,5,4,454,Champions,1
LW-172152,276,4,404,30.93,101.0,2,2,1,221,Needs_Attention,0
LW-172153,244,5,1789,422.99744,127.78571428571429,2,3,3,233,At_Risk,0
LW-172154,22,7,5422,837.2411000000001,361.46666666666664,5,4,5,545,Champions,1
LW-68251,57,5,329,79.662,36.55555555555556,4,3,1,431,Loyal_Customers,0
LW-68252,33,6,550,87.132,50.0,5,4,2,542,Loyal_Customers,0
LW-69901,24,3,172,18.57,34.4,5,2,1,521,Potential_Loyalists,0
LW-69902,15,8,1696,133.011,106.0,5,5,3,553,Loyal_Customers,0
LW-71251,34,5,2012,714.975,251.5,4,3,3,433,Loyal_Customers,0
LW-71252,203,4,664,167.016,94.85714285714286,2,2,2,222,Needs_Attention,0
LW-72151,133,3,896,-341.376,224.0,3,2,2,322,Needs_Attention,0
LW-72152,313,1,277,91.44,277.0,2,1,1,211,Needs_Attention,0
LW-72153,469,1,349,104.76,349.0,1,1,1,111,Lost_Customers,2
MA-175601,218,5,1209,52.0914,109.9090909090909,2,3,2,232,At_Risk,0
MA-175602,129,4,2823,-574.947,201.64285714285714,3,2,4,324,Needs_Attention,0
MA-175603,104,4,2486,66.70648000000001,165.73333333333332,3,2,3,323,Needs_Attention,0
MA-175604,65,11,4300,1240.2266,126.47058823529412,4,5,5,455,Champions,1
MA-179951,120,6,4311,830.7867,307.92857142857144,3,4,5,345,Loyal_Customers,1
MA-179952,123,4,1634,259.329,272.3333333333333,3,2,3,323,Needs_Attention,0
MA-179953,43,6,1607,-481.57936,160.7,4,4,3,443,Loyal_Customers,0
MA-179954,187,6,2453,280.7822,204.41666666666666,2,4,3,243,At_Risk,0
MA-75601,233,1,559,79.58999999999999,279.5,2,1,2,212,Needs_Attention,0
MA-75602,861,3,1070,-343.764,178.33333333333334,1,2,2,122,Lost_Customers,2
MA-79951,356,8,1558,429.231,141.63636363636363,1,5,3,153,At_Risk,0
MA-79952,139,1,130,30.0,130.0,3,1,1,311,Needs_Attention,0
MA-79953,17,2,240,-245.874,48.0,5,1,1,511,Potential_Loyalists,0
MB-173051,191,4,7524,1895.5944000000004,1504.8,2,2,5,225,Needs_Attention,1
MB-173052,2,10,5086,756.903,299.1764705882353,5,5,5,555,Champions,1
MB-173053,106,3,2573,616.48592,367.57142857142856,3,2,4,324,Needs_Attention,0
MB-173054,49,10,1547,212.425,81.42105263157895,4,5,3,453,Loyal_Customers,1
MB-180851,113,4,6116,1191.723,873.7142857142857,3,2,5,325,Needs_Attention,1
MB-180852,105,9,1735,224.77200000000002,133.46153846153845,3,5,3,353,Loyal_Customers,1
MB-180853,84,10,5466,702.00488,195.21428571428572,3,5,5,355,Loyal_Customers,1
MB-180854,45,7,1429,117.80569999999999,142.9,4,4,3,443,Loyal_Customers,0
MB-73051,202,4,4215,1055.4270000000001,843.0,2,2,4,224,Needs_Attention,0
MB-73052,23,4,662,85.512,94.57142857142857,5,2,2,522,Potential_Loyalists,0
MB-80851,12,2,139,-99.108,34.75,5,1,1,511,Potential_Loyalists,0
MB-80852,92,6,1566,458.76599999999996,174.0,3,4,3,343,Loyal_Customers,0
MC-172751,45,9,2443,-25.7364,162.86666666666667,4,5,3,453,Loyal_Customers,1
MC-172752,108,9,2843,95.6055,167.23529411764707,3,5,4,354,Loyal_Customers,1
MC-172753,143,8,3672,932.2084,262.2857142857143,3,5,4,354,Loyal_Customers,1
MC-172754,77,8,2727,461.0014,209.76923076923077,4,5,4,454,Champions,1
MC-174251,24,10,4780,947.0787,298.75,5,5,5,555,Champions,1
MC-174252,442,4,526,119.472,87.66666666666667,1,2,1,121,Lost_Customers,0
MC-174253,66,11,5317,1111.6164800000001,183.3448275862069,4,5,5,455,Champions,1
MC-174254,400,5,4433,1802.3903,443.3,1,3,5,135,At_Risk,0
MC-175751,63,9,7467,30.233100000000107,373.35,4,5,5,455,Champions,1
MC-175752,140,6,2352,595.905,235.2,3,4,3,343,Loyal_Customers,0
MC-175753,32,10,3154,129.14195999999998,185.52941176470588,5,5,4,554,Champions,1
MC-175754,28,8,1304,210.7493,118.54545454545455,5,5,2,552,Loyal_Customers,0
MC-175901,203,1,2445,341.25,1222.5,2,1,3,213,Needs_Attention,0
MC-175902,408,7,2191,349.953,219.1,1,4,3,143,At_Risk,0
MC-175903,71,11,3057,357.42168000000004,179.8235294117647,4,5,4,454,Champions,1
MC-175904,52,6,2427,288.9841,142.76470588235293,4,4,3,443,Loyal_Customers,0
MC-176051,57,4,2942,-243.60150000000007,367.75,4,2,4,424,Potential_Loyalists,0
MC-176052,470,6,3719,906.51,338.09090909090907,1,4,4,144,At_Risk,0
MC-176053,50,8,4103,437.9314,241.35294117647058,4,5,4,454,Champions,1
MC-176054,113,8,2258,195.4486,125.44444444444444,3,5,3,353,Loyal_Customers,1
MC-176351,36,10,7576,1329.5607,398.7368421052632,4,5,5,455,Champions,1
MC-176352,321,7,2615,330.0,217.91666666666666,2,4,4,244,At_Risk,0
MC-176353,6,13,10126,2117.8759999999997,349.17241379310343,5,5,5,555,Champions,1
MC-176354,190,4,795,-247.94350000000006,99.375,2,2,2,222,Needs_Attention,0
MC-178451,9,10,6969,-124.1325,331.85714285714283,5,5,5,555,Champions,1
MC-178452,16,5,1717,120.588,245.28571428571428,5,3,3,533,Loyal_Customers,0
MC-178453,71,9,2456,369.43452,153.5,4,5,3,453,Loyal_Customers,1
MC-178454,2,7,3805,698.4174,271.7857142857143,5,4,4,544,Champions,1
MC-181001,62,8,3397,-842.0304,308.8181818181818,4,5,4,454,Champions,1
MC-181002,124,9,3957,641.019,263.8,3,5,4,354,Loyal_Customers,1
MC-181003,43,6,1781,395.888,137.0,4,4,3,443,Loyal_Customers,0
MC-181004,42,10,2220,-64.16680000000001,116.84210526315789,4,5,3,453,Loyal_Customers,1
MC-181301,241,4,790,131.025,158.0,2,2,2,222,Needs_Attention,0
MC-181302,276,3,3277,681.348,364.1111111111111,2,2,4,224,Needs_Attention,0
MC-181303,52,11,2881,-216.96800000000005,120.04166666666667,4,5,4,454,Champions,1
MC-181304,370,5,1582,121.75649999999999,143.8181818181818,1,3,3,133,At_Risk,0
MC-72751,236,3,1324,44.673,264.8,2,2,2,222,Needs_Attention,0
MC-72752,373,2,2979,605.7299999999999,595.8,1,1,4,114,Lost_Customers,0
MC-74251,36,4,1381,-1144.839,115.08333333333333,4,2,3,423,Potential_Loyalists,0
MC-74252,110,1,111,15.54,111.0,3,1,1,311,Needs_Attention,0
MC-75751,10,3,761,-13.319999999999999,126.83333333333333,5,2,2,522,Potential_Loyalists,0
MC-75752,44,5,2859,796.638,259.90909090909093,4,3,4,434,Loyal_Customers,0
MC-75901,337,2,481,82.28999999999999,120.25,2,1,1,211,Needs_Attention,0
MC-75902,1029,1,1073,487.29,214.6,1,1,2,112,Lost_Customers,2
MC-76051,1275,1,18,3.63,18.0,1,1,1,111,Lost_Customers,2
MC-76052,196,1,190,67.05,63.333333333333336,2,1,1,211,Needs_Attention,0
MC-76351,905,2,634,105.53999999999999,70.44444444444444,1,1,2,112,Lost_Customers,2
MC-76352,665,2,59,8.256,19.666666666666668,1,1,1,111,Lost_Customers,2
MC-78451,363,2,384,50.13,96.0,1,1,1,111,Lost_Customers,0
MC-78452,35,2,608,98.568,202.66666666666666,4,1,2,412,Potential_Loyalists,0
MC-81001,105,3,659,205.44,164.75,3,2,2,322,Needs_Attention,0
MC-81301,288,2,345,-66.15,86.25,2,1,1,211,Needs_Attention,0
MC-81302,713,3,480,145.62,120.0,1,2,1,121,Lost_Customers,2
MD-173501,99,6,2062,-543.5532,187.45454545454547,3,4,3,343,Loyal_Customers,0
MD-173502,340,4,970,95.787,242.5,2,2,2,222,Needs_Attention,0
MD-173503,27,13,9657,1730.67152,344.89285714285717,5,5,5,555,Champions,1
MD-173504,118,7,3766,-241.95,221.52941176470588,3,4,4,344,Loyal_Customers,1
MD-178601,156,9,9590,1235.5551,685.0,2,5,5,255,At_Risk,1
MD-178602,259,9,2689,436.818,192.07142857142858,2,5,4,254,At_Risk,1
MD-178603,77,5,2090,-72.02436,190.0,4,3,3,433,Loyal_Customers,0
MD-178604,37,5,1203,-4.0402999999999984,150.375,4,3,2,432,Loyal_Customers,0
MD-73501,237,3,732,121.11,122.0,2,2,2,222,Needs_Attention,0
MD-73502,468,1,26,13.2,26.0,1,1,1,111,Lost_Customers,2
MD-73503,83,2,616,55.368,205.33333333333334,3,1,2,312,Needs_Attention,0
MD-78601,104,5,6855,2176.092,571.25,3,3,5,335,Loyal_Customers,1
ME-173201,6,6,5608,629.127,431.38461538461536,5,4,5,545,Champions,1
ME-173202,55,10,6977,921.846,268.34615384615387,4,5,5,455,Champions,1
ME-173203,14,4,1281,-50.79199999999997,160.125,5,2,2,522,Potential_Loyalists,0
ME-173204,43,10,10665,1859.4695,484.77272727272725,4,5,5,455,Champions,1
ME-177251,62,9,3465,118.01039999999999,157.5,4,5,4,454,Champions,1
ME-177252,275,3,801,151.51500000000001,200.25,2,2,2,222,Needs_Attention,0
ME-177253,166,8,1666,-23.861999999999988,138.83333333333334,2,5,3,253,At_Risk,0
ME-177254,29,8,1908,77.81280000000002,146.76923076923077,5,5,3,553,Loyal_Customers,1
ME-180101,428,6,1520,290.145,217.14285714285714,1,4,3,143,At_Risk,0
ME-180102,43,11,5882,116.18400000000005,235.28,4,5,5,455,Champions,1
ME-180103,71,6,1888,125.62892,188.8,4,4,3,443,Loyal_Customers,0
ME-180104,93,4,1257,107.3604,209.5,3,2,2,322,Needs_Attention,0
ME-73201,205,4,419,-170.682,69.83333333333333,2,2,1,221,Needs_Attention,0
ME-73202,21,6,1302,229.59,144.66666666666666,5,4,2,542,Loyal_Customers,0
ME-77251,12,4,514,-89.565,73.42857142857143,5,2,1,521,Potential_Loyalists,0
ME-77252,324,1,204,53.07,204.0,2,1,1,211,Needs_Attention,0
ME-77253,14,6,1366,386.28,105.07692307692308,5,4,2,542,Loyal_Customers,0
ME-80101,393,1,161,15.9,161.0,1,1,1,111,Lost_Customers,2
MF-176651,242,7,4636,369.32189999999997,309.06666666666666,2,4,5,245,At_Risk,1
MF-176652,52,10,4860,955.347,324.0,4,5,5,455,Champions,1
MF-176653,63,7,2935,434.32343999999995,195.66666666666666,4,4,4,444,Champions,1
MF-176654,422,5,936,-341.52650000000006,117.0,1,3,2,132,At_Risk,0
MF-182501,211,8,6176,100.13160000000002,220.57142857142858,2,5,5,255,At_Risk,1
MF-182502,40,13,9618,1444.2810000000002,418.17391304347825,4,5,5,455,Champions,1
MF-182503,78,6,2874,271.137,239.5,3,4,4,344,Loyal_Customers,0
MF-182504,8,5,1759,456.86080000000004,146.58333333333334,5,3,3,533,Loyal_Customers,0
MF-76651,49,2,58,3.42,29.0,4,1,1,411,Potential_Loyalists,0
MF-76652,1156,1,104,0.0,104.0,1,1,1,111,Lost_Customers,2
MF-82501,702,1,25,1.5,25.0,1,1,1,111,Lost_Customers,2
MF-82502,63,5,1492,299.42999999999995,149.2,4,3,3,433,Loyal_Customers,0
MG-176501,20,5,4904,1043.844,326.93333333333334,5,3,5,535,Loyal_Customers,1
MG-176502,138,4,2972,666.327,198.13333333333333,3,2,4,324,Needs_Attention,0
MG-176503,152,5,1054,126.10267999999999,175.66666666666666,3,3,2,332,Loyal_Customers,0
MG-176504,30,7,3785,341.898,270.35714285714283,5,4,4,544,Champions,1
MG-176801,37,13,9028,1144.6821,273.57575757575756,4,5,5,455,Champions,1
MG-176802,503,6,3801,-119.32799999999997,380.1,1,4,4,144,At_Risk,0
MG-176803,86,5,884,-158.808,110.5,3,3,2,332,Loyal_Customers,0
MG-176804,93,4,2351,25.888599999999983,235.1,3,2,3,323,Needs_Attention,0
MG-176951,1,11,6960,1905.5867999999998,386.6666666666667,5,5,5,555,Champions,1
MG-176952,35,6,6958,-881.766,289.9166666666667,4,4,5,445,Champions,1
MG-176953,199,5,962,135.88400000000001,96.2,2,3,2,232,At_Risk,0
MG-176954,556,3,1342,-398.7932,191.71428571428572,1,2,2,122,Lost_Customers,2
MG-178751,45,9,4374,176.6466,257.29411764705884,4,5,5,455,Champions,1
MG-178752,52,11,6604,77.08950000000004,388.47058823529414,4,5,5,455,Champions,1
MG-178753,6,8,2233,83.55151999999998,124.05555555555556,5,5,3,553,Loyal_Customers,1
MG-178754,117,5,1241,-470.7684,177.28571428571428,3,3,2,332,Loyal_Customers,0
MG-178901,27,8,7964,-559.2741,398.2,5,5,5,555,Champions,1
MG-178902,6,9,2846,122.41499999999999,118.58333333333333,5,5,4,554,Champions,1
MG-178903,188,3,1579,-712.1759999999999,315.8,2,2,3,223,Needs_Attention,0
MG-178904,100,9,777,171.7372,59.76923076923077,3,5,2,352,Loyal_Customers,0
MG-181451,34,5,3170,1048.0092,634.0,4,3,4,434,Loyal_Customers,0
MG-181452,38,4,9501,3144.444,1187.625,4,2,5,425,Potential_Loyalists,1
MG-181453,3,11,2416,569.312,109.81818181818181,5,5,3,553,Loyal_Customers,1
MG-181454,85,4,3062,-93.603,382.75,3,2,4,324,Needs_Attention,0
MG-182051,27,7,7669,1107.672,403.63157894736844,5,4,5,545,Champions,1
MG-182052,3,11,5544,384.29999999999995,277.2,5,5,5,555,Champions,1
MG-182053,17,10,3134,49.504599999999996,241.07692307692307,5,5,4,554,Champions,1
MG-182054,265,1,16,-1.2453,8.0,2,1,1,211,Needs_Attention,0
MG-76501,496,1,302,27.15,302.0,1,1,1,111,Lost_Customers,2
MG-76801,75,5,2878,333.078,221.3846153846154,4,3,4,434,Loyal_Customers,0
MG-76802,189,4,1421,-484.32,157.88888888888889,2,2,3,223,Needs_Attention,0
MG-76951,342,3,557,171.42,111.4,2,2,2,222,Needs_Attention,0
MG-76952,336,4,1547,-86.634,154.7,2,2,3,223,Needs_Attention,0
MG-78751,404,1,80,15.87,40.0,1,1,1,111,Lost_Customers,2
MG-78901,374,1,19,-22.482,19.0,1,1,1,111,Lost_Customers,2
MG-81451,282,2,4881,1769.154,813.5,2,1,5,215,Needs_Attention,0
MG-81452,1345,1,348,21.36,174.0,1,1,1,111,Lost_Customers,2
MG-82051,370,3,1355,467.04,150.55555555555554,1,2,2,122,Lost_Customers,0
MG-82052,610,1,15,5.43,15.0,1,1,1,111,Lost_Customers,2
MG-82053,2,3,277,-190.266,69.25,5,2,1,521,Potential_Loyalists,0
MH-172901,414,4,3762,655.2506999999999,289.38461538461536,1,2,4,124,Lost_Customers,0
MH-172902,38,8,2845,527.052,218.84615384615384,4,5,4,454,Champions,1
MH-172903,98,7,4717,739.54896,262.05555555555554,3,4,5,345,Loyal_Customers,1
MH-172904,120,6,2393,28.761200000000006,184.07692307692307,3,4,3,343,Loyal_Customers,0
MH-174401,9,8,3492,266.3088,268.61538461538464,5,5,4,554,Champions,1
MH-174402,45,8,3454,293.049,138.16,4,5,4,454,Champions,1
MH-174403,147,5,601,150.65200000000002,60.1,3,3,2,332,Loyal_Customers,0
MH-174404,377,4,400,61.428599999999996,44.44444444444444,1,2,1,121,Lost_Customers,0
MH-174551,180,6,2602,584.1816,260.2,2,4,4,244,At_Risk,0
MH-174552,55,8,3228,472.48199999999997,248.30769230769232,4,5,4,454,Champions,1
MH-174553,409,5,1691,-1385.54088,211.375,1,3,3,133,At_Risk,0
MH-174554,86,8,2456,484.7733,223.27272727272728,3,5,3,353,Loyal_Customers,1
MH-176201,216,3,732,-191.99609999999998,183.0,2,2,2,222,Needs_Attention,0
MH-176202,24,7,4013,398.505,222.94444444444446,5,4,4,544,Champions,1
MH-176203,105,6,5040,-221.98512,252.0,3,4,5,345,Loyal_Customers,1
MH-176204,156,4,1253,122.3612,208.83333333333334,2,2,2,222,Needs_Attention,0
MH-177851,1,7,4676,744.4206,222.66666666666666,5,4,5,545,Champions,1
MH-177852,16,5,2780,750.564,463.3333333333333,5,3,4,534,Loyal_Customers,0
MH-177853,363,7,2017,-548.5205599999999,183.36363636363637,1,4,3,143,At_Risk,0
MH-177854,99,7,2203,238.5614,200.27272727272728,3,4,3,343,Loyal_Customers,0
MH-180251,927,1,1129,-3.6000000000000014,282.25,1,1,2,112,Lost_Customers,2
MH-180252,74,8,5120,64.4745,301.1764705882353,4,5,5,455,Champions,1
MH-180253,21,5,2520,473.15999999999997,280.0,5,3,3,533,Loyal_Customers,0
MH-180254,50,5,2986,476.9032,298.6,4,3,4,434,Loyal_Customers,0
MH-181151,185,9,2634,659.7900000000001,164.625,2,5,4,254,At_Risk,1
MH-181152,19,4,2669,623.778,296.55555555555554,5,2,4,524,Potential_Loyalists,0
MH-181153,208,4,1208,-203.876,134.22222222222223,2,2,2,222,Needs_Attention,0
MH-181154,6,9,5503,170.97460000000004,250.13636363636363,5,5,5,555,Champions,1
MH-72901,738,3,1684,365.4,240.57142857142858,1,2,3,123,Lost_Customers,2
MH-74401,97,5,2763,656.25,345.375,3,3,4,334,Loyal_Customers,0
MH-74402,1115,1,326,39.03,81.5,1,1,1,111,Lost_Customers,2
MH-74403,698,2,268,85.29,67.0,1,1,1,111,Lost_Customers,2
MH-74551,108,4,457,-551.379,76.16666666666667,3,2,1,321,Needs_Attention,0
MH-74552,93,6,4290,922.53,268.125,3,4,5,345,Loyal_Customers,1
MH-76201,246,2,372,132.99,93.0,2,1,1,211,Needs_Attention,0
MH-76202,763,1,129,38.88,43.0,1,1,1,111,Lost_Customers,2
MH-76203,483,4,678,-3.8640000000000114,135.6,1,2,2,122,Lost_Customers,2
MH-77851,78,7,1580,259.854,175.55555555555554,3,4,3,343,Loyal_Customers,0
MH-77852,8,2,336,25.65,84.0,5,1,1,511,Potential_Loyalists,0
MH-80251,659,3,451,-220.75799999999998,112.75,1,2,1,121,Lost_Customers,2
MH-80252,63,1,22,3.3,22.0,4,1,1,411,Potential_Loyalists,0
MH-80253,15,5,623,67.704,124.6,5,3,2,532,Loyal_Customers,0
MH-81151,59,5,942,196.98,117.75,4,3,2,432,Loyal_Customers,0
MH-81152,220,2,319,40.542,106.33333333333333,2,1,1,211,Needs_Attention,0
MJ-177401,22,9,3419,543.192,263.0,5,5,4,554,Champions,1
MJ-177402,54,4,2549,485.634,364.14285714285717,4,2,4,424,Potential_Loyalists,0
MJ-177403,95,6,3061,-28.717000000000013,170.05555555555554,3,4,4,344,Loyal_Customers,0
MJ-177404,23,7,6321,1054.5529,421.4,5,4,5,545,Champions,1
MJ-77401,160,2,1080,429.24,360.0,2,1,2,212,Needs_Attention,0
MJ-77402,374,2,56,-46.272,14.0,1,1,1,111,Lost_Customers,0
MK-179051,64,8,5029,437.51040000000006,314.3125,4,5,5,455,Champions,1
MK-179052,22,5,2601,411.2265,260.1,5,3,4,534,Loyal_Customers,0
MK-179053,27,10,3269,-582.5759999999999,233.5,5,5,4,554,Champions,1
MK-179054,29,8,2302,-405.3559000000001,135.41176470588235,5,5,3,553,Loyal_Customers,1
MK-181601,34,7,6220,321.5808,259.1666666666667,4,4,5,445,Champions,1
MK-181602,23,5,2254,14.766000000000005,161.0,5,3,3,533,Loyal_Customers,0
MK-181603,657,4,539,-246.62000000000003,134.75,1,2,1,121,Lost_Customers,2
MK-181604,241,4,1031,227.8338,93.72727272727273,2,2,2,222,Needs_Attention,0
MK-79051,220,4,347,-236.337,57.833333333333336,2,2,1,221,Needs_Attention,0
MK-79052,381,2,187,21.06,93.5,1,1,1,111,Lost_Customers,0
MK-79053,150,5,712,143.83200000000002,79.11111111111111,3,3,2,332,Loyal_Customers,0
MK-81601,236,2,1310,336.78,218.33333333333334,2,1,2,212,Needs_Attention,0
MK-81602,140,1,80,9.99,40.0,3,1,1,311,Needs_Attention,0
MK-81603,41,7,1307,94.26599999999996,62.23809523809524,4,4,2,442,Loyal_Customers,0
ML-173951,1,5,1814,231.54659999999998,259.14285714285717,5,3,3,533,Loyal_Customers,0
ML-173952,576,4,6747,-322.278,963.8571428571429,1,2,5,125,Lost_Customers,1
ML-173953,381,7,3221,547.78788,322.1,1,4,4,144,At_Risk,1
ML-173954,70,9,2723,684.9162,136.15,4,5,4,454,Champions,1
ML-174101,34,11,6342,273.67529999999994,333.7894736842105,4,5,5,455,Champions,1
ML-174102,166,5,1924,-67.971,240.5,2,3,3,233,At_Risk,0
ML-174103,50,8,3794,1209.06,291.84615384615387,4,5,4,454,Champions,1
ML-174104,55,6,2922,-76.17550000000003,194.8,4,4,4,444,Champions,0
ML-177551,163,11,6767,-17.558100000000024,294.2173913043478,2,5,5,255,At_Risk,1
ML-177552,2,6,5182,1062.8085,740.2857142857143,5,4,5,545,Champions,1
ML-177553,575,4,404,122.66,57.714285714285715,1,2,1,121,Lost_Customers,2
ML-177554,30,7,2071,409.51120000000003,159.30769230769232,5,4,3,543,Loyal_Customers,0
ML-180401,322,5,2753,562.788,211.76923076923077,2,3,4,234,At_Risk,0
ML-180402,8,6,4549,919.749,324.92857142857144,5,4,5,545,Champions,1
ML-180403,435,5,633,25.68,105.5,1,3,2,132,At_Risk,0
ML-180404,80,3,742,138.71620000000001,185.5,3,2,2,322,Needs_Attention,0
ML-182651,192,10,5548,1250.9424,292.0,2,5,5,255,At_Risk,1
ML-182652,189,9,7379,731.181,283.8076923076923,2,5,5,255,At_Risk,1
ML-182653,477,5,1591,12.795760000000005,144.63636363636363,1,3,3,133,At_Risk,0
ML-182654,101,2,162,42.6648,54.0,3,1,1,311,Needs_Attention,0
ML-73951,133,4,497,31.170000000000016,62.125,3,2,1,321,Needs_Attention,0
ML-73952,171,3,553,111.09,110.6,2,2,2,222,Needs_Attention,0
ML-74101,170,3,193,-184.446,38.6,2,2,1,221,Needs_Attention,0
ML-77551,310,4,937,207.42,93.7,2,2,2,222,Needs_Attention,0
ML-77552,1289,1,51,23.4,51.0,1,1,1,111,Lost_Customers,2
ML-77553,27,2,122,29.520000000000003,61.0,5,1,1,511,Potential_Loyalists,0
ML-80401,45,4,1513,470.7,216.14285714285714,4,2,3,423,Potential_Loyalists,0
ML-80402,279,1,73,10.92,73.0,2,1,1,211,Needs_Attention,0
ML-80403,224,2,104,-165.714,52.0,2,1,1,211,Needs_Attention,0
ML-82651,422,5,984,322.224,164.0,1,3,2,132,At_Risk,0
ML-82652,9,4,187,-45.444,31.166666666666668,5,2,1,521,Potential_Loyalists,0
MM-172601,79,10,7869,1784.205,357.6818181818182,3,5,5,355,Loyal_Customers,1
MM-172602,111,7,1912,539.697,147.07692307692307,3,4,3,343,Loyal_Customers,0
MM-172603,5,5,4620,658.0031200000001,385.0,5,3,5,535,Loyal_Customers,1
MM-172604,169,4,1315,178.402,219.16666666666666,2,2,2,222,Needs_Attention,0
MM-179201,45,5,3683,1449.8490000000002,334.8181818181818,4,3,4,434,Loyal_Customers,0
MM-179202,92,7,7421,-508.47899999999987,463.8125,3,4,5,345,Loyal_Customers,1
MM-179203,14,10,5483,800.724,228.45833333333334,5,5,5,555,Champions,1
MM-179204,8,11,3793,82.125,237.0625,5,5,4,554,Champions,1
MM-180551,27,2,303,0.3000000000000007,75.75,5,1,1,511,Potential_Loyalists,0
MM-180552,16,10,6490,1930.458,381.7647058823529,5,5,5,555,Champions,1
MM-180553,205,5,1619,490.868,179.88888888888889,2,3,3,233,At_Risk,0
MM-180554,62,8,2752,-520.3443,144.8421052631579,4,5,4,454,Champions,1
MM-182801,148,5,1582,502.572,226.0,3,3,3,333,Loyal_Customers,0
MM-182802,712,5,3349,1142.748,418.625,1,3,4,134,At_Risk,2
MM-182803,13,6,1429,172.85999999999999,158.77777777777777,5,4,3,543,Loyal_Customers,0
MM-182804,86,9,774,58.8916,64.5,3,5,2,352,Loyal_Customers,0
MM-72601,132,1,19,6.81,19.0,3,1,1,311,Needs_Attention,0
MM-72602,1460,1,314,3.12,314.0,1,1,1,111,Lost_Customers,2
MM-72603,297,3,5177,1210.488,470.6363636363636,2,2,5,225,Needs_Attention,0
MM-79201,84,5,968,192.69,96.8,3,3,2,332,Loyal_Customers,0
MM-79202,29,1,382,42.0,382.0,5,1,1,511,Potential_Loyalists,0
MM-80551,603,2,686,66.516,114.33333333333333,1,1,2,112,Lost_Customers,2
MM-80552,34,6,1239,-705.0150000000001,112.63636363636364,4,4,2,442,Loyal_Customers,0
MM-82801,143,3,664,-574.2449999999999,132.8,3,2,2,322,Needs_Attention,0
MM-82802,72,7,2922,863.64,208.71428571428572,4,4,4,444,Champions,1
MN-179351,110,4,4101,727.221,455.6666666666667,3,2,4,324,Needs_Attention,0
MN-179352,9,5,3182,86.589,353.55555555555554,5,3,4,534,Loyal_Customers,0
MN-179353,120,6,3112,412.51812,183.05882352941177,3,4,4,344,Loyal_Customers,0
MN-179354,35,6,2477,290.8227,247.7,4,4,3,443,Loyal_Customers,0
MN-79351,31,3,71,-23.028,23.666666666666668,5,2,1,521,Potential_Loyalists,0
MN-79352,658,3,2104,-101.952,300.57142857142856,1,2,3,123,Lost_Customers,2
MO-175001,44,4,1731,165.657,247.28571428571428,4,2,3,423,Potential_Loyalists,0
MO-175002,148,5,4472,26.372999999999934,319.42857142857144,3,3,5,335,Loyal_Customers,1
MO-175003,37,11,3190,322.0712,132.91666666666666,4,5,4,454,Champions,1
MO-175004,73,4,922,59.357699999999994,184.4,4,2,2,422,Potential_Loyalists,0
MO-178001,7,7,9347,2126.9357999999997,667.6428571428571,5,4,5,545,Champions,1
MO-178002,106,3,355,100.59,88.75,3,2,1,321,Needs_Attention,0
MO-178003,90,7,2319,241.94,210.8181818181818,3,4,3,343,Loyal_Customers,0
MO-178004,105,8,1686,169.3437,153.27272727272728,3,5,3,353,Loyal_Customers,0
MO-179501,401,1,101,20.232,101.0,1,1,1,111,Lost_Customers,2
MO-179502,7,8,4009,117.72600000000001,250.5625,5,5,4,554,Champions,1
